quadkey,latitude,longitude,rwi,error,geometry,index_right,ADM2_PCODE
3311233301322,32.4077911,-6.0534668,-0.172,0.392,POINT (-6.0534668 32.4077911),43.0,MA001002
3311302323302,34.3525062,-4.6472168,0.119,0.39,POINT (-4.6472168 34.3525062),63.0,MA004008
3313013133333,30.1546268,-5.6359863,-0.321,0.482,POINT (-5.6359863 30.1546268),58.0,MA003005
3313003002103,30.5717201,-9.7229004,-0.118,0.582,POINT (-9.7229004 30.5717201),32.0,MA009001
3311232131213,32.7410818,-7.130127,-0.348,0.454,POINT (-7.130127 32.7410818),14.0,MA002009
3311230133110,33.8612926,-7.064209,0.963,0.564,POINT (-7.064209 33.8612926),,
3311321030123,33.9524731,-3.7463379,-0.296,0.514,POINT (-3.7463379 33.9524731),47.0,MA007005
3311233010110,33.1283507,-6.5368652,-0.677,0.392,POINT (-6.5368652 33.1283507),26.0,MA001005
3311233230323,32.1104954,-6.5588379,-0.461,0.478,POINT (-6.5588379 32.1104954),42.0,MA001001
3311300220211,35.6662218,-5.5480957,-0.091,0.476,POINT (-5.5480957 35.6662218),19.0,MA010003
3313001203222,31.0623449,-9.6569824,-0.194,0.421,POINT (-9.6569824 31.0623449),40.0,MA006003
3313003100020,30.7040578,-9.1296387,-0.294,0.395,POINT (-9.1296387 30.7040578),4.0,MA009004
3311233131032,32.7780375,-5.7458496,-0.694,0.405,POINT (-5.7458496 32.7780375),49.0,MA001004
3313001111000,31.9428395,-8.6022949,-0.66,0.417,POINT (-8.6022949 31.9428395),9.0,MA006007
3311320132131,33.8247931,-4.4055176,0.918,0.583,POINT (-4.4055176 33.8247931),53.0,MA004007
3313011112311,31.7188218,-5.8117676,0.496,0.501,POINT (-5.8117676 31.7188218),55.0,MA003004
3311231130331,33.8977765,-5.8117676,0.145,0.528,POINT (-5.8117676 33.8977765),0.0,MA008005
3311231011001,34.2980679,-6.4709473,0.559,0.478,POINT (-6.4709473 34.2980679),3.0,MA008004
3311312300033,34.8228222,-2.0324707,-0.437,0.453,POINT (-2.0324707 34.8228222),25.0,MA007001
3311312301323,34.7506393,-1.8127441,-0.415,0.435,POINT (-1.8127441 34.7506393),25.0,MA007001
3313102200231,30.0215431,-5.5480957,0.252,0.504,POINT (-5.5480957 30.0215431),58.0,MA003005
3311233010213,33.0362977,-6.6027832,-0.349,0.419,POINT (-6.6027832 33.0362977),26.0,MA001005
3311230302020,33.5322367,-7.7233887,1.089,0.573,POINT (-7.7233887 33.5322367),36.0,MA002004
3313001010221,31.8308986,-9.4592285,-0.312,0.397,POINT (-9.4592285 31.8308986),40.0,MA006003
3311232200023,32.4819627,-8.404541,-0.25,0.464,POINT (-8.404541 32.4819627),30.0,MA002008
3313001231330,30.9305004,-9.173584,-0.237,0.39,POINT (-9.173584 30.9305004),40.0,MA006003
3311233023221,32.5745912,-6.8225098,-0.446,0.474,POINT (-6.8225098 32.5745912),46.0,MA001003
3313010331301,30.9681888,-7.0861816,0.46,0.476,POINT (-7.0861816 30.9681888),37.0,MA003001
3311233312203,32.2964193,-5.9436035,-0.888,0.395,POINT (-5.9436035 32.2964193),42.0,MA001001
3311302321321,34.4793915,-4.6252441,-0.167,0.485,POINT (-4.6252441 34.4793915),63.0,MA004008
3313010022200,31.4192877,-8.4265137,0.06,0.497,POINT (-8.4265137 31.4192877),29.0,MA006002
3313001322220,30.7795979,-9.1296387,0.188,0.473,POINT (-9.1296387 30.7795979),4.0,MA009004
3311223120231,32.7225981,-9.0637207,-0.146,0.492,POINT (-9.0637207 32.7225981),,
3311320111111,34.2980679,-4.2297363,-0.391,0.532,POINT (-4.2297363 34.2980679),17.0,MA004009
3311231131131,33.9706975,-5.6359863,-0.375,0.512,POINT (-5.6359863 33.9706975),59.0,MA004002
3311231111020,34.261756,-5.7897949,0.058,0.504,POINT (-5.7897949 34.261756),23.0,MA008006
3311230310331,33.6054691,-7.2180176,-0.451,0.591,POINT (-7.2180176 33.6054691),21.0,MA002007
3313011012231,31.6814326,-6.6027832,-0.257,0.42,POINT (-6.6027832 31.6814326),42.0,MA001001
3311303030312,35.0749644,-3.7243652,-0.798,0.414,POINT (-3.7243652 35.0749644),62.0,MA007003
3311232033223,32.5560732,-7.8771973,0.361,0.454,POINT (-7.8771973 32.5560732),1.0,MA006008
3311232113323,32.851903,-7.0861816,0.251,0.493,POINT (-7.0861816 32.851903),14.0,MA002009
3311231010330,34.1890853,-6.5368652,-0.665,0.476,POINT (-6.5368652 34.1890853),3.0,MA008004
3313003202320,29.8692284,-9.744873,-0.123,0.48,POINT (-9.744873 29.8692284),28.0,MA009006
3311213313021,34.6964607,-5.7678223,-0.172,0.453,POINT (-5.7678223 34.6964607),23.0,MA008006
3311231033123,33.8065375,-6.3830566,-0.626,0.45,POINT (-6.3830566 33.8065375),0.0,MA008005
3313021000112,29.506549,-9.7009277,0.363,0.477,POINT (-9.7009277 29.506549),28.0,MA009006
3313001021011,31.6440285,-9.5910645,0.472,0.548,POINT (-9.5910645 31.6440285),40.0,MA006003
3311232013111,32.9810197,-7.7453613,-0.542,0.452,POINT (-7.7453613 32.9810197),14.0,MA002009
3311231212121,33.5322367,-6.5588379,-0.169,0.481,POINT (-6.5588379 33.5322367),0.0,MA008005
3311231321100,33.4222718,-6.0534668,-0.11,0.478,POINT (-6.0534668 33.4222718),0.0,MA008005
3313001310100,31.344254,-8.6901855,-0.422,0.445,POINT (-8.6901855 31.344254),29.0,MA006002
3311231110131,34.261756,-5.8117676,-0.221,0.492,POINT (-5.8117676 34.261756),2.0,MA008007
3313010011120,31.905541,-7.8112793,-0.405,0.433,POINT (-7.8112793 31.905541),1.0,MA006008
3311312303010,34.7325837,-1.8786621,0.745,0.576,POINT (-1.8786621 34.7325837),25.0,MA007001
3311320002021,34.116352,-5.592041,-0.201,0.498,POINT (-5.592041 34.116352),23.0,MA008006
3311232012212,32.8888127,-8.0310059,-0.618,0.444,POINT (-8.0310059 32.8888127),14.0,MA002009
3313003100332,30.6095493,-8.9978027,-0.318,0.464,POINT (-8.9978027 30.6095493),4.0,MA009004
3311231110122,34.2435942,-5.8776855,-0.429,0.495,POINT (-5.8776855 34.2435942),2.0,MA008007
3311213323203,34.3525062,-6.1193848,0.251,0.485,POINT (-6.1193848 34.3525062),2.0,MA008007
3313012003133,30.5338761,-8.0969238,-0.791,0.402,POINT (-8.0969238 30.5338761),4.0,MA009004
3311320231310,33.3488843,-4.954834,0.07,0.418,POINT (-4.954834 33.3488843),45.0,MA004005
3311302123311,34.9489902,-4.5812988,0.22,0.519,POINT (-4.5812988 34.9489902),20.0,MA010001
3311302232330,34.334364,-5.1306152,-0.269,0.541,POINT (-5.1306152 34.334364),63.0,MA004008
3311321103300,34.0799618,-3.2409668,-0.276,0.43,POINT (-3.2409668 34.0799618),47.0,MA007005
3311232302030,32.3521223,-7.6794434,-0.428,0.413,POINT (-7.6794434 32.3521223),1.0,MA006008
3313001322232,30.7607184,-9.0856934,-0.658,0.433,POINT (-9.0856934 30.7607184),4.0,MA009004
3311320213323,33.440609,-4.9768066,-0.378,0.54,POINT (-4.9768066 33.440609),45.0,MA004005
3311231333120,33.238687,-5.7019043,-0.097,0.422,POINT (-5.7019043 33.238687),49.0,MA001004
3311231223111,33.2754349,-6.6906738,-0.613,0.451,POINT (-6.6906738 33.2754349),0.0,MA008005
3311231013110,34.1527265,-6.361084,-0.464,0.457,POINT (-6.361084 34.1527265),0.0,MA008005
3313010003130,31.7561958,-8.1188965,1.052,0.572,POINT (-8.1188965 31.7561958),38.0,MA006004
3311211331211,35.6662218,-5.723877,-0.238,0.576,POINT (-5.723877 35.6662218),60.0,MA010006
3313021002032,29.3151407,-9.7888184,-0.774,0.414,POINT (-9.7888184 29.3151407),5.0,MA005004
3313001312102,31.1752094,-8.6901855,-0.712,0.43,POINT (-8.6901855 31.1752094),29.0,MA006002
3311320000032,34.2435942,-5.5700684,-0.363,0.482,POINT (-5.5700684 34.2435942),23.0,MA008006
3311320033001,33.8612926,-5.0646973,0.404,0.504,POINT (-5.0646973 33.8612926),53.0,MA004007
3313003021311,30.3633958,-9.5031738,0.388,0.556,POINT (-9.5031738 30.3633958),32.0,MA009001
3313003033222,30.1546268,-9.3054199,0.054,0.467,POINT (-9.3054199 30.1546268),15.0,MA009002
3311233212323,32.259265,-6.5588379,-0.447,0.519,POINT (-6.5588379 32.259265),46.0,MA001003
3311231022100,33.8612926,-6.932373,0.628,0.568,POINT (-6.932373 33.8612926),13.0,MA008001
3313003001332,30.6095493,-9.5251465,-0.388,0.467,POINT (-9.5251465 30.6095493),32.0,MA009001
3311233003023,32.925707,-6.8225098,0.095,0.465,POINT (-6.8225098 32.925707),26.0,MA001005
3313010110200,31.8682273,-7.3718262,-0.236,0.54,POINT (-7.3718262 31.8682273),51.0,MA006005
3311231122012,33.8430448,-6.2731934,0.253,0.451,POINT (-6.2731934 33.8430448),0.0,MA008005
3311321013020,34.116352,-3.6804199,-0.619,0.475,POINT (-3.6804199 34.116352),47.0,MA007005
3311320310021,33.6786394,-4.5373535,-0.491,0.466,POINT (-4.5373535 33.6786394),53.0,MA004007
3313001230212,30.9493465,-9.4372559,-0.207,0.439,POINT (-9.4372559 30.9493465),40.0,MA006003
3311323130333,32.7041107,-2.9992676,-0.014,0.393,POINT (-2.9992676 32.7041107),22.0,MA007004
3311232033322,32.5560732,-7.8112793,-0.071,0.474,POINT (-7.8112793 32.5560732),1.0,MA006008
3311320220231,33.3121674,-5.5480957,-0.65,0.417,POINT (-5.5480957 33.3121674),49.0,MA001004
3313010132200,31.4192877,-7.3718262,-0.088,0.428,POINT (-7.3718262 31.4192877),33.0,MA006001
3313010110122,31.8868861,-7.2839355,-0.184,0.539,POINT (-7.2839355 31.8868861),51.0,MA006005
3311230310010,33.7152012,-7.3278809,0.454,0.531,POINT (-7.3278809 33.7152012),21.0,MA002007
3311233302023,32.3335585,-6.295166,-0.451,0.449,POINT (-6.295166 32.3335585),43.0,MA001002
3313010123122,31.4380367,-7.4597168,-0.368,0.422,POINT (-7.4597168 31.4380367),33.0,MA006001
3311223112203,32.8888127,-8.7561035,-0.622,0.405,POINT (-8.7561035 32.8888127),67.0,MA002002
3313020132033,29.0081399,-10.1184082,-0.308,0.47,POINT (-10.1184082 29.0081399),31.0,MA005002
3313001120311,31.569175,-8.9758301,0.165,0.464,POINT (-8.9758301 31.569175),29.0,MA006002
3313010312133,31.1376028,-7.2180176,-0.217,0.39,POINT (-7.2180176 31.1376028),37.0,MA003001
3313013123231,30.1736241,-6.0754395,-0.51,0.387,POINT (-6.0754395 30.1736241),58.0,MA003005
3311232010213,33.0362977,-8.0090332,-0.147,0.494,POINT (-8.0090332 33.0362977),66.0,MA002001
3311232112221,32.8703597,-7.3498535,-0.863,0.419,POINT (-7.3498535 32.8703597),14.0,MA002009
3313102010313,30.6473638,-5.1086426,0.274,0.512,POINT (-5.1086426 30.6473638),55.0,MA003004
3311303230101,34.587997,-3.7463379,0.075,0.386,POINT (-3.7463379 34.587997),47.0,MA007005
3311303031201,35.0929448,-3.6584473,-0.141,0.501,POINT (-3.6584473 35.0929448),62.0,MA007003
3313010231033,30.9870275,-7.833252,-0.488,0.51,POINT (-7.833252 30.9870275),4.0,MA009004
3313012103333,30.4581439,-7.3937988,-0.356,0.496,POINT (-7.3937988 30.4581439),37.0,MA003001
3313003120033,30.3823528,-9.0637207,0.08,0.53,POINT (-9.0637207 30.3823528),4.0,MA009004
3313001202200,31.1187939,-9.8327637,-0.177,0.409,POINT (-9.8327637 31.1187939),40.0,MA006003
3311303120332,35.0389916,-3.3728027,0.248,0.497,POINT (-3.3728027 35.0389916),62.0,MA007003
3311232001021,33.0915411,-8.2287598,-0.472,0.465,POINT (-8.2287598 33.0915411),67.0,MA002002
3311213213330,34.6241673,-6.361084,-0.509,0.511,POINT (-6.361084 34.6241673),3.0,MA008004
3311302201213,34.7867387,-5.3723145,0.147,0.487,POINT (-5.3723145 34.7867387),18.0,MA010007
3311302212023,34.6783932,-5.2404785,-0.108,0.481,POINT (-5.2404785 34.6783932),18.0,MA010007
3313013100311,30.6662655,-6.1633301,-0.328,0.495,POINT (-6.1633301 30.6662655),58.0,MA003005
3311302013333,35.1827876,-4.9328613,-0.379,0.49,POINT (-4.9328613 35.1827876),12.0,MA010002
3311302312123,34.6783932,-4.4494629,-0.73,0.472,POINT (-4.4494629 34.6783932),20.0,MA010001
3311320031111,34.0071346,-4.9328613,0.596,0.513,POINT (-4.9328613 34.0071346),,
3311223301110,32.5375513,-8.8220215,-0.29,0.448,POINT (-8.8220215 32.5375513),30.0,MA002008
3313001102221,31.6814326,-9.107666,-0.478,0.404,POINT (-9.107666 31.6814326),40.0,MA006003
3311231203220,33.4589423,-6.8444824,-0.228,0.461,POINT (-6.8444824 33.4589423),21.0,MA002007
3313001311321,31.2315912,-8.4924316,-0.148,0.435,POINT (-8.4924316 31.2315912),29.0,MA006002
3311232103201,32.9072618,-7.5256348,-0.394,0.452,POINT (-7.5256348 32.9072618),14.0,MA002009
3311231130212,33.9160126,-5.9216309,-0.15,0.461,POINT (-5.9216309 33.9160126),0.0,MA008005
3313001311130,31.3067147,-8.470459,-0.021,0.474,POINT (-8.470459 31.3067147),29.0,MA006002
3311302123312,34.9309781,-4.6032715,0.609,0.531,POINT (-4.6032715 34.9309781),20.0,MA010001
3311231302032,33.5139189,-6.2731934,-0.494,0.592,POINT (-6.2731934 33.5139189),0.0,MA008005
3313001101202,31.8495649,-8.9538574,-0.734,0.419,POINT (-8.9538574 31.8495649),8.0,MA006006
3311320220221,33.3121674,-5.592041,-0.374,0.458,POINT (-5.592041 33.3121674),49.0,MA001004
3311321221302,33.3305278,-3.9440918,-0.583,0.398,POINT (-3.9440918 33.3305278),45.0,MA004005
3313020112112,29.3534512,-10.0524902,-0.709,0.393,POINT (-10.0524902 29.3534512),5.0,MA005004
3311302031331,35.0569799,-4.9328613,-0.671,0.435,POINT (-4.9328613 35.0569799),12.0,MA010002
3313021001312,29.430029,-9.5251465,-0.102,0.43,POINT (-9.5251465 29.430029),5.0,MA005004
3313021000031,29.4874244,-9.7668457,-0.722,0.411,POINT (-9.7668457 29.4874244),28.0,MA009006
3311230322020,33.238687,-7.7233887,-0.3,0.44,POINT (-7.7233887 33.238687),66.0,MA002001
3311233103232,32.851903,-6.0974121,-0.724,0.391,POINT (-6.0974121 32.851903),26.0,MA001005
3311320013331,34.043556,-4.9328613,-0.311,0.539,POINT (-4.9328613 34.043556),,
3313003221223,29.697596,-9.6350098,-0.328,0.499,POINT (-9.6350098 29.697596),28.0,MA009006
3313010011223,31.8122286,-7.8771973,-0.538,0.422,POINT (-7.8771973 31.8122286),1.0,MA006008
3313012102013,30.5717201,-7.6574707,-0.611,0.397,POINT (-7.6574707 30.5717201),4.0,MA009004
3313012022233,30.1546268,-8.3605957,-0.26,0.452,POINT (-8.3605957 30.1546268),4.0,MA009004
3311322020111,32.8334424,-5.4602051,-0.045,0.402,POINT (-5.4602051 32.8334424),49.0,MA001004
3311303202301,34.6603219,-4.0979004,-0.613,0.546,POINT (-4.0979004 34.6603219),17.0,MA004009
3311330000030,34.261756,-2.7575684,-0.57,0.389,POINT (-2.7575684 34.261756),54.0,MA007008
3313003030300,30.3633958,-9.3933105,0.366,0.546,POINT (-9.3933105 30.3633958),34.0,MA009003
3311233222303,31.9987589,-6.9104004,-0.351,0.466,POINT (-6.9104004 31.9987589),42.0,MA001001
3311223111202,33.0362977,-8.6022949,-0.242,0.491,POINT (-8.6022949 33.0362977),67.0,MA002002
3311230303303,33.4772717,-7.4377441,-0.757,0.498,POINT (-7.4377441 33.4772717),24.0,MA002003
3311320310213,33.6237675,-4.4934082,-0.198,0.411,POINT (-4.4934082 33.6237675),53.0,MA004007
3311232223233,31.9614831,-8.1848145,-0.135,0.498,POINT (-8.1848145 31.9614831),38.0,MA006004
3311213303212,34.6422466,-6.0974121,-0.428,0.508,POINT (-6.0974121 34.6422466),3.0,MA008004
3311233201202,32.4448845,-6.8444824,-0.058,0.505,POINT (-6.8444824 32.4448845),46.0,MA001003
3311233002233,32.851903,-6.9543457,-0.255,0.487,POINT (-6.9543457 32.851903),26.0,MA001005
3313100122123,31.4380367,-4.8010254,-0.252,0.476,POINT (-4.8010254 31.4380367),7.0,MA003002
3311232103130,32.9441484,-7.4157715,-0.374,0.413,POINT (-7.4157715 32.9441484),14.0,MA002009
3311232202233,32.259265,-8.3605957,-0.206,0.456,POINT (-8.3605957 32.259265),1.0,MA006008
3313011021300,31.569175,-6.7565918,-0.367,0.404,POINT (-6.7565918 31.569175),42.0,MA001001
3313013110023,30.6851635,-5.9436035,0.394,0.524,POINT (-5.9436035 30.6851635),58.0,MA003005
3311321020303,33.9160126,-4.0979004,-0.381,0.385,POINT (-4.0979004 33.9160126),17.0,MA004009
3313002331321,29.7166808,-9.8986816,-0.228,0.431,POINT (-9.8986816 29.7166808),28.0,MA009006
3311312230323,34.4612768,-2.3400879,-0.765,0.391,POINT (-2.3400879 34.4612768),54.0,MA007008
3313003210230,30.0215431,-9.4372559,-0.171,0.485,POINT (-9.4372559 30.0215431),15.0,MA009002
3313011002133,31.7375107,-6.8664551,-0.444,0.441,POINT (-6.8664551 31.7375107),42.0,MA001001
3313011300110,31.344254,-6.1853027,-0.617,0.521,POINT (-6.1853027 31.344254),55.0,MA003004
3311302123102,35.0030029,-4.6472168,0.032,0.474,POINT (-4.6472168 35.0030029),12.0,MA010002
3311330000331,34.1890853,-2.6477051,-0.028,0.486,POINT (-2.6477051 34.1890853),54.0,MA007008
3313001200231,31.2315912,-9.7668457,-0.395,0.403,POINT (-9.7668457 31.2315912),40.0,MA006003
3313010203010,31.194007,-8.2067871,-0.131,0.441,POINT (-8.2067871 31.194007),33.0,MA006001
3311232210233,32.4077911,-8.0090332,-0.583,0.439,POINT (-8.0090332 32.4077911),1.0,MA006008
3311230222221,33.1651449,-8.404541,-0.321,0.502,POINT (-8.404541 33.1651449),67.0,MA002002
3311303123302,34.9309781,-3.2409668,-0.562,0.415,POINT (-3.2409668 34.9309781),11.0,MA007007
3311302330120,34.5518109,-4.4714355,-0.671,0.462,POINT (-4.4714355 34.5518109),63.0,MA004008
3311213113101,35.3084009,-5.6799316,-0.337,0.481,POINT (-5.6799316 35.3084009),35.0,MA010004
3313010211122,31.2879394,-7.8112793,-0.206,0.478,POINT (-7.8112793 31.2879394),33.0,MA006001
3311231320001,33.4222718,-6.295166,-0.587,0.433,POINT (-6.295166 33.4222718),49.0,MA001004
3311231303002,33.5505507,-6.1413574,-0.38,0.415,POINT (-6.1413574 33.5505507),0.0,MA008005
3311232011310,33.054716,-7.767334,-0.68,0.471,POINT (-7.767334 33.054716),66.0,MA002001
3313003321012,29.8120503,-8.9099121,0.032,0.468,POINT (-8.9099121 29.8120503),4.0,MA009004
3313001201021,31.3067147,-9.6350098,-0.408,0.414,POINT (-9.6350098 31.3067147),40.0,MA006003
3311303120223,35.0389916,-3.482666,0.018,0.496,POINT (-3.482666 35.0389916),62.0,MA007003
3311213321133,34.5337119,-5.9875488,-0.244,0.491,POINT (-5.9875488 34.5337119),23.0,MA008006
3311320232003,33.2570629,-5.2404785,-0.213,0.402,POINT (-5.2404785 33.2570629),56.0,MA004004
3311211331323,35.6126503,-5.6799316,-0.197,0.511,POINT (-5.6799316 35.6126503),19.0,MA010003
3311233013031,32.9441484,-6.427002,0.278,0.562,POINT (-6.427002 32.9441484),26.0,MA001005
3311302013233,35.1827876,-5.020752,-0.392,0.454,POINT (-5.020752 35.1827876),12.0,MA010002
3311320000200,34.2254285,-5.6140137,-0.478,0.48,POINT (-5.6140137 34.2254285),23.0,MA008006
3311322200131,32.500496,-5.4602051,-0.403,0.394,POINT (-5.4602051 32.500496),49.0,MA001004
3311213111322,35.3263298,-5.7019043,0.023,0.49,POINT (-5.7019043 35.3263298),35.0,MA010004
3313012022300,30.2116078,-8.338623,-0.598,0.387,POINT (-8.338623 30.2116078),4.0,MA009004
3311320220332,33.2938031,-5.4821777,0.812,0.558,POINT (-5.4821777 33.2938031),56.0,MA004004
3311223332021,32.0546442,-8.7561035,-0.492,0.404,POINT (-8.7561035 32.0546442),9.0,MA006007
3311320001010,34.2980679,-5.3942871,0.176,0.455,POINT (-5.3942871 34.2980679),63.0,MA004008
3313011112323,31.6627324,-5.8557129,0.0,0.414,POINT (-5.8557129 31.6627324),55.0,MA003004
3311223113321,32.8703597,-8.4924316,-0.762,0.494,POINT (-8.4924316 32.8703597),67.0,MA002002
3311302031111,35.164827,-4.9328613,-0.685,0.456,POINT (-4.9328613 35.164827),12.0,MA010002
3311302331310,34.515609,-4.251709,0.102,0.503,POINT (-4.251709 34.515609),17.0,MA004009
3311312303122,34.6783932,-1.8347168,0.126,0.493,POINT (-1.8347168 34.6783932),25.0,MA007001
3311312301212,34.7867387,-1.8786621,-0.215,0.501,POINT (-1.8786621 34.7867387),25.0,MA007001
3311230230100,33.4222718,-7.9870605,-0.431,0.492,POINT (-7.9870605 33.4222718),66.0,MA002001
3311232120032,32.7780375,-7.6794434,-0.376,0.467,POINT (-7.6794434 32.7780375),14.0,MA002009
3311233122323,32.5560732,-6.2072754,-0.218,0.475,POINT (-6.2072754 32.5560732),43.0,MA001002
3311213103222,35.1827876,-6.1413574,0.84,0.546,POINT (-6.1413574 35.1827876),35.0,MA010004
3311233031101,32.8334424,-6.3830566,-0.144,0.438,POINT (-6.3830566 32.8334424),26.0,MA001005
3311233332010,32.0918821,-5.9216309,0.016,0.431,POINT (-5.9216309 32.0918821),42.0,MA001001
3311320030023,33.9524731,-5.2404785,-0.228,0.499,POINT (-5.2404785 33.9524731),50.0,MA004003
3311231003221,34.043556,-6.8225098,1.218,0.521,POINT (-6.8225098 34.043556),64.0,MA008003
3311320233222,33.1467497,-5.0866699,-0.35,0.399,POINT (-5.0866699 33.1467497),56.0,MA004004
3311303213222,34.6060841,-3.6804199,-0.19,0.4,POINT (-3.6804199 34.6060841),47.0,MA007005
3311302132013,35.0030029,-4.4934082,-0.608,0.481,POINT (-4.4934082 35.0030029),20.0,MA010001
3313010222003,30.8739398,-8.404541,-0.85,0.388,POINT (-8.404541 30.8739398),33.0,MA006001
3313100232201,30.8173458,-5.2404785,-0.174,0.497,POINT (-5.2404785 30.8173458),55.0,MA003004
3311302220203,34.4975022,-5.592041,-0.304,0.454,POINT (-5.592041 34.4975022),23.0,MA008006
3313010113221,31.6814326,-7.1740723,-0.215,0.469,POINT (-7.1740723 31.6814326),42.0,MA001001
3313013113010,30.5906366,-5.7458496,0.028,0.4,POINT (-5.7458496 30.5906366),58.0,MA003005
3313012002201,30.5149486,-8.404541,-0.012,0.408,POINT (-8.404541 30.5149486),4.0,MA009004
3313003130122,30.3823528,-8.6901855,0.752,0.496,POINT (-8.6901855 30.3823528),4.0,MA009004
3313100101021,31.905541,-4.7131348,-0.492,0.423,POINT (-4.7131348 31.905541),7.0,MA003002
3311302011202,35.3621756,-5.0866699,-0.468,0.473,POINT (-5.0866699 35.3621756),12.0,MA010002
3313003310131,30.0976128,-8.6242676,-0.608,0.466,POINT (-8.6242676 30.0976128),4.0,MA009004
3311302212312,34.6422466,-5.1306152,-0.125,0.534,POINT (-5.1306152 34.6422466),63.0,MA004008
3311323033030,32.6486253,-3.6364746,-0.212,0.391,POINT (-3.6364746 32.6486253),22.0,MA007004
3311322000202,33.0362977,-5.6140137,0.267,0.45,POINT (-5.6140137 33.0362977),49.0,MA001004
3311312233023,34.3887788,-2.2521973,-0.463,0.408,POINT (-2.2521973 34.3887788),48.0,MA007006
3311302200203,34.7867387,-5.592041,0.863,0.556,POINT (-5.592041 34.7867387),18.0,MA010007
3313013101203,30.6473638,-6.1193848,-0.288,0.397,POINT (-6.1193848 30.6473638),58.0,MA003005
3311233212213,32.2964193,-6.6027832,0.087,0.527,POINT (-6.6027832 32.2964193),46.0,MA001003
3311213303022,34.6783932,-6.1413574,-0.597,0.52,POINT (-6.1413574 34.6783932),3.0,MA008004
3313001122020,31.456782,-9.1296387,-0.499,0.489,POINT (-9.1296387 31.456782),29.0,MA006002
3313011001202,31.8495649,-6.8444824,-0.112,0.451,POINT (-6.8444824 31.8495649),42.0,MA001001
3311232232213,31.9987589,-8.0090332,0.382,0.45,POINT (-8.0090332 31.9987589),1.0,MA006008
3311230322002,33.2570629,-7.7233887,0.227,0.495,POINT (-7.7233887 33.2570629),66.0,MA002001
3313003203311,29.9073289,-9.5031738,-0.752,0.423,POINT (-9.5031738 29.9073289),15.0,MA009002
3311231032311,33.788278,-6.5148926,-0.011,0.5,POINT (-6.5148926 33.788278),0.0,MA008005
3311312302022,34.6783932,-2.0983887,0.3,0.482,POINT (-2.0983887 34.6783932),25.0,MA007001
3311230333233,33.1467497,-7.130127,-0.492,0.491,POINT (-7.130127 33.1467497),14.0,MA002009
3313011023231,31.3817783,-6.7785645,-0.785,0.398,POINT (-6.7785645 31.3817783),42.0,MA001001
3311302223202,34.3525062,-5.4382324,-0.478,0.413,POINT (-5.4382324 34.3525062),63.0,MA004008
3311302001003,35.4338194,-5.4162598,-0.267,0.449,POINT (-5.4162598 35.4338194),57.0,MA010008
3313010022212,31.4005349,-8.3825684,0.279,0.442,POINT (-8.3825684 31.4005349),29.0,MA006002
3311320101023,34.2435942,-4.7131348,-0.883,0.403,POINT (-4.7131348 34.2435942),63.0,MA004008
3311232233012,32.0732651,-7.8552246,-0.691,0.444,POINT (-7.8552246 32.0732651),1.0,MA006008
3311223323232,31.9614831,-8.9099121,-0.381,0.477,POINT (-8.9099121 31.9614831),8.0,MA006006
3311232333033,32.0360196,-7.130127,-0.246,0.421,POINT (-7.130127 32.0360196),51.0,MA006005
3311233302013,32.3706824,-6.2512207,0.811,0.566,POINT (-6.2512207 32.3706824),43.0,MA001002
3311231200231,33.6054691,-6.9543457,-0.146,0.484,POINT (-6.9543457 33.6054691),13.0,MA008001
3313001203310,31.1187939,-9.5251465,-0.478,0.39,POINT (-9.5251465 31.1187939),40.0,MA006003
3311223333003,32.0732651,-8.5803223,-0.01,0.455,POINT (-8.5803223 32.0732651),9.0,MA006007
3311320232203,33.1835362,-5.2404785,-0.367,0.414,POINT (-5.2404785 33.1835362),56.0,MA004004
3311230233023,33.2203073,-7.8771973,-0.145,0.505,POINT (-7.8771973 33.2203073),66.0,MA002001
3313001120031,31.6066092,-9.0637207,-0.401,0.426,POINT (-9.0637207 31.6066092),29.0,MA006002
3311323101110,33.1283507,-3.1970215,-0.322,0.38,POINT (-3.1970215 33.1283507),45.0,MA004005
3311312213332,34.6060841,-2.142334,-0.218,0.445,POINT (-2.142334 34.6060841),25.0,MA007001
3311321010032,34.2435942,-3.8122559,-0.552,0.445,POINT (-3.8122559 34.2435942),47.0,MA007005
3311302232230,34.334364,-5.2185059,0.12,0.505,POINT (-5.2185059 34.334364),63.0,MA004008
3311232122133,32.6301225,-7.5695801,-0.243,0.464,POINT (-7.5695801 32.6301225),14.0,MA002009
3311302000032,35.3980054,-5.5700684,-0.561,0.424,POINT (-5.5700684 35.3980054),35.0,MA010004
3311230322222,33.1467497,-7.7233887,-0.313,0.487,POINT (-7.7233887 33.1467497),14.0,MA002009
3313100320023,30.9870275,-4.888916,-0.517,0.41,POINT (-4.888916 30.9870275),55.0,MA003004
3311303330203,34.4975022,-3.1311035,-0.813,0.48,POINT (-3.1311035 34.4975022),47.0,MA007005
3311231122201,33.788278,-6.295166,-0.311,0.46,POINT (-6.295166 33.788278),0.0,MA008005
3311230303302,33.4772717,-7.4597168,-0.211,0.499,POINT (-7.4597168 33.4772717),24.0,MA002003
3313013022330,30.1736241,-6.8884277,-0.838,0.391,POINT (-6.8884277 30.1736241),6.0,MA009005
