quadkey,latitude,longitude,rwi,error
3313003310113,30.1166211,-8.6242676,-0.354,0.417
3311232231122,32.1849106,-7.8112793,-0.315,0.533
3311233222100,32.0918821,-6.932373,-0.47,0.422
3311223301222,32.4077911,-8.9538574,-0.42,0.489
3313010123222,31.363018,-7.5476074,-0.448,0.399
3313012001003,30.7229484,-8.2287598,-0.439,0.434
3313001132323,31.363018,-8.6682129,-0.347,0.433
3311213232322,34.3162179,-6.5808105,-0.097,0.518
3311322330000,32.2406821,-4.5593262,-0.035,0.412
3311223331031,32.2035049,-8.536377,-0.463,0.471
3311233101312,33.0362977,-6.0095215,-0.616,0.404
3313010300030,31.3067147,-7.6794434,-0.766,0.447
3311302212210,34.6603219,-5.2185059,-0.051,0.468
3311232021321,32.7225981,-8.1408691,-0.505,0.434
3311321231000,33.4222718,-3.6804199,-0.179,0.434
3311233232222,31.9614831,-6.6687012,-0.193,0.461
3311233231303,32.1477106,-6.3830566,0.222,0.493
3311230301312,33.6237675,-7.4157715,0.325,0.536
3313003231023,29.7739134,-9.2834473,-0.639,0.459
3313010101011,31.9428395,-7.4816895,-0.139,0.424
3311231230212,33.3305278,-6.6247559,-0.176,0.426
3311230320331,33.3121674,-7.5695801,0.167,0.494
3313003301101,30.1356258,-8.8439941,-0.238,0.398
3311233320200,32.1663125,-6.3171387,-0.174,0.406
3313101002022,31.7375107,-4.2077637,-0.413,0.462
3311322200210,32.4634255,-5.5700684,0.003,0.433
3311213213301,34.6603219,-6.3830566,0.086,0.493
3311302132223,34.894942,-4.5373535,-0.163,0.439
3313003001031,30.7040578,-9.5910645,-0.446,0.441
3311320212122,33.5139189,-5.1745605,-0.216,0.502
3311232031321,32.7225981,-7.7893066,-0.172,0.467
3313013103230,30.4770825,-6.0974121,-0.41,0.418
3311302211002,34.85889,-5.0866699,-0.261,0.517
3313003331122,29.7739134,-8.5144043,-0.165,0.402
3313021000300,29.4491644,-9.744873,-0.645,0.403
3313001111300,31.8682273,-8.5144043,-0.158,0.407
3313011013032,31.7375107,-6.4489746,-0.048,0.465
3311300220021,35.7019162,-5.592041,-0.394,0.444
3311231302102,33.5505507,-6.229248,0.07,0.531
3311320222000,33.2754349,-5.6140137,-0.632,0.438
3313012033032,30.2305941,-7.8552246,-0.296,0.436
3311323332120,32.0546442,-3.0651855,-0.054,0.454
3311320021010,34.0071346,-5.3942871,-0.101,0.484
3311303333012,34.4250356,-2.9333496,-0.092,0.491
3313003231021,29.7929837,-9.2834473,-0.402,0.431
3311320222022,33.2203073,-5.6140137,-0.633,0.414
3311232203131,32.3521223,-8.0969238,-0.701,0.467
3311233001311,33.054716,-6.6906738,-0.182,0.486
3313011010211,31.8682273,-6.6027832,-0.257,0.411
3311312323110,34.4431582,-1.7907715,-0.567,0.47
3313003132233,30.1546268,-8.7121582,-0.19,0.385
3313020112001,29.3726011,-10.1623535,0.758,0.575
3311231202202,33.4772717,-7.0202637,-0.017,0.473
3311302233233,34.3162179,-5.020752,-0.275,0.519
3313003120103,30.4202557,-9.0197754,-0.205,0.501
3313003203131,29.9454149,-9.5031738,-0.451,0.408
3311302212213,34.6422466,-5.1965332,0.246,0.532
3313001111131,31.905541,-8.4484863,-0.143,0.478
3311302322110,34.4431582,-4.7790527,-0.529,0.441
3311303131033,35.1109213,-2.911377,-0.374,0.525
3313001223033,30.8362142,-9.5910645,-0.454,0.403
3313003100320,30.6284584,-9.041748,-0.581,0.416
3311320211203,33.6237675,-5.0646973,-0.333,0.478
3313021021130,29.1809408,-9.5251465,-0.284,0.463
3311233303033,32.3335585,-6.0754395,-0.41,0.42
3311232030220,32.7225981,-8.0749512,0.181,0.414
3313021013003,29.3534512,-9.2834473,-0.018,0.399
3311302313101,34.7325837,-4.2736816,-0.428,0.404
3311233121322,32.7041107,-6.0534668,-0.539,0.41
3311223321230,32.1291049,-8.9099121,-0.329,0.427
3313100221113,31.0246937,-5.2844238,-0.463,0.389
3313102010123,30.6851635,-5.1525879,-0.398,0.456
3311223311222,32.4077911,-8.6022949,-0.904,0.426
3313020130233,29.0849761,-10.1184082,-0.333,0.522
3313003101330,30.6284584,-8.8220215,-0.1,0.499
3311303330202,34.4975022,-3.1530762,-0.223,0.479
3311320101001,34.2980679,-4.7131348,-0.24,0.425
3311302012203,35.218697,-5.2404785,-0.58,0.457
3311233203333,32.259265,-6.6906738,-0.15,0.501
3313003233221,29.5639011,-9.2834473,-0.154,0.4
3313001032233,31.363018,-9.4152832,-0.592,0.471
3311302033230,34.912962,-5.0427246,0.068,0.499
3311330000320,34.1890853,-2.713623,-0.419,0.39
3311232310322,32.4077911,-7.2839355,0.194,0.432
3313003230303,29.735762,-9.3713379,-0.289,0.439
3311320201020,33.6786394,-5.4382324,0.378,0.491
3313100031213,31.5504522,-5.020752,0.253,0.518
3313003222220,29.5639011,-9.8327637,0.29,0.468
3311302003333,35.1827876,-5.2844238,1.011,0.573
3313001133322,31.363018,-8.5144043,0.41,0.577
3311230230330,33.3121674,-7.9431152,-0.715,0.444
3311233013220,32.8703597,-6.4929199,-0.22,0.462
3311322120022,32.7780375,-4.9108887,-0.467,0.412
3311232133232,32.5560732,-7.1520996,-0.517,0.417
3311213121132,35.1109213,-6.0095215,-0.125,0.539
3311303133321,34.912962,-2.8674316,-0.07,0.48
3311322310330,32.4263397,-4.4274902,-0.752,0.39
3313001133000,31.4942613,-8.6022949,0.173,0.457
3311323030233,32.7041107,-3.7902832,-0.152,0.389
3311232231313,32.1477106,-7.7453613,-0.52,0.475
3311321222321,33.1651449,-4.0979004,-0.379,0.383
3311232132312,32.5931055,-7.2399902,-0.245,0.457
3313010003021,31.7561958,-8.2287598,0.101,0.409
3311233120220,32.7225981,-6.3171387,-0.308,0.43
3313011032121,31.456782,-6.5588379,-0.829,0.387
3311232113033,32.925707,-7.130127,-0.494,0.491
3311320230113,33.4039307,-5.1086426,-0.333,0.48
3311302013302,35.218697,-4.9987793,-0.186,0.531
3313010132030,31.456782,-7.3278809,-0.51,0.439
3311223310111,32.5375513,-8.6242676,-0.376,0.459
3311232221100,32.2406821,-8.1628418,-0.715,0.433
3313001132022,31.4380367,-8.7780762,-0.301,0.421
3313003212111,29.9834863,-9.3273926,0.0,0.412
3311322023332,32.5560732,-5.3063965,-0.224,0.394
3313001201313,31.2503777,-9.5031738,-0.35,0.404
3311322123132,32.6301225,-4.6032715,-0.569,0.48
3311231201232,33.5871669,-6.8005371,-0.49,0.592
3313001232002,30.8739398,-9.4812012,0.017,0.43
3311303112200,35.2366457,-3.1530762,0.072,0.533
3311300202230,35.7732571,-5.5700684,0.425,0.525
3311320121132,33.9524731,-4.6032715,-0.198,0.475
3311232310030,32.500496,-7.3278809,-0.389,0.441
3311312231220,34.4793915,-2.2741699,-0.728,0.418
3311302123033,34.9669984,-4.6691895,-0.144,0.51
3313013110210,30.6662655,-5.9216309,-0.193,0.396
3311232021202,32.7410818,-8.2507324,-0.028,0.494
3313010011011,31.9428395,-7.833252,-0.185,0.416
3311232111303,33.0362977,-7.0861816,-0.271,0.491
3311223320230,32.1291049,-9.0856934,0.149,0.518
3311231031331,33.8977765,-6.3391113,0.684,0.502
3311223133120,32.6486253,-8.5144043,0.086,0.515
3313011313020,31.1564079,-5.7897949,-0.457,0.385
3313003030231,30.3254708,-9.4152832,0.657,0.569
3311320313301,33.4955973,-4.2736816,-0.227,0.404
3311302200202,34.7867387,-5.6140137,-0.344,0.512
3311232212232,32.259265,-8.0310059,-0.445,0.451
3311322022320,32.5745912,-5.526123,-0.508,0.394
3311302322213,34.3525062,-4.8449707,-0.59,0.456
3311321000020,34.261756,-4.2077637,-0.258,0.439
3311302000100,35.4517204,-5.526123,-0.52,0.432
3311232302223,32.259265,-7.701416,-0.585,0.415
3311231210120,33.6786394,-6.5808105,-0.697,0.426
3311303030031,35.1288938,-3.7902832,-0.252,0.514
3311322001333,32.9994495,-5.2844238,-0.549,0.392
3311223311130,32.500496,-8.470459,-0.55,0.45
3311233000313,33.0362977,-6.8664551,-0.704,0.459
3311233021200,32.7595615,-6.8444824,0.098,0.568
3311312022222,34.894942,-2.8015137,-0.474,0.471
3313012102232,30.4581439,-7.6794434,-0.213,0.449
3311302323023,34.3887788,-4.7131348,-0.563,0.425
3311320132203,33.7700147,-4.5373535,-0.514,0.409
3311233300132,32.4819627,-6.1853027,-0.649,0.502
3311223331310,32.1663125,-8.470459,0.038,0.442
3311233201211,32.4634255,-6.7785645,0.047,0.5
3311232031033,32.7780375,-7.833252,-0.122,0.428
3313001011212,31.8495649,-9.2614746,-0.362,0.459
3311231310032,33.6603526,-5.9216309,-0.627,0.429
3313010122233,31.363018,-7.6574707,-0.138,0.442
3313012031010,30.4392016,-7.8552246,-0.084,0.424
3311223331233,32.1104954,-8.536377,-0.069,0.538
3313012020102,30.4202557,-8.338623,-0.985,0.393
3311320131203,33.9160126,-4.3615723,-0.711,0.447
3313003121103,30.4202557,-8.8439941,-0.555,0.506
3311232001303,33.0362977,-8.1408691,-0.417,0.424
3311302320111,34.587997,-4.7570801,-0.034,0.538
3311320103312,34.0617609,-4.6032715,0.202,0.483
3311233020212,32.7410818,-6.9763184,-0.55,0.427
3311231123013,33.8430448,-6.0754395,0.303,0.556
3313003311030,30.0976128,-8.5583496,-0.491,0.413
3311302310110,34.876918,-4.4274902,-0.313,0.426
3311232202000,32.3892386,-8.4265137,-0.428,0.469
3313012132130,30.2495768,-7.2399902,-0.089,0.384
3311303220120,34.5518109,-4.119873,-0.055,0.467
3311223323123,32.0360196,-8.8439941,-0.705,0.451
3311223320102,32.2220954,-9.041748,-0.445,0.438
3311223130323,32.7041107,-8.6682129,-0.044,0.476
3311233011031,33.0915411,-6.427002,-0.049,0.427
3311232002200,32.9072618,-8.4265137,-0.214,0.475
3311300202023,35.8267208,-5.592041,1.158,0.523
3311233011003,33.1099478,-6.4709473,-0.465,0.393
3311232222023,32.0360196,-8.404541,-0.19,0.458
3311231321203,33.3305278,-6.1193848,-0.449,0.406
3311233113130,32.9441484,-5.657959,0.76,0.591
3313100200312,31.2503777,-5.4821777,-0.728,0.386
3311231100313,34.2072589,-6.1633301,-0.423,0.439
3311213331202,34.4975022,-5.7897949,-0.383,0.455
3311233012021,32.9441484,-6.6467285,0.119,0.477
3313001201311,31.2691604,-9.5031738,-0.476,0.422
3311231310213,33.6237675,-5.8996582,-0.682,0.43
3313001031220,31.5317257,-9.3054199,-0.752,0.439
3311213301001,34.876918,-6.1193848,-0.525,0.512
3311233103121,32.9441484,-6.0314941,0.21,0.39
3311232323032,32.0360196,-7.5036621,-0.331,0.451
3313011233331,30.7795979,-6.3391113,-0.403,0.389
3311231310012,33.6969222,-5.9216309,-0.713,0.42
3313003210012,30.1166211,-9.4372559,0.212,0.528
3313003300303,30.040566,-9.0197754,-0.785,0.469
3311302200201,34.8047824,-5.592041,0.81,0.589
3311233010313,33.0362977,-6.5148926,-0.579,0.465
3313011003010,31.7935547,-6.8005371,-0.38,0.388
3311230313103,33.5505507,-7.0861816,-0.41,0.465
3311320020120,33.9706975,-5.526123,-0.4,0.508
3311230231030,33.3855858,-7.8552246,0.317,0.486
3313102202033,29.9263737,-5.5480957,-0.616,0.487
3313010110230,31.8308986,-7.3278809,0.449,0.561
3311232102322,32.851903,-7.635498,-0.302,0.482
3313001023323,31.363018,-9.5471191,-0.011,0.465
3313100203032,31.1376028,-5.3942871,-0.225,0.383
3311232310002,32.5190256,-7.3718262,-0.001,0.492
3311232132202,32.5931055,-7.3718262,-0.116,0.48
3311303032131,34.9850026,-3.7023926,0.026,0.475
3311302102032,35.2545905,-4.8669434,-0.151,0.415
3311303120320,35.0569799,-3.416748,-0.383,0.491
3313011122203,31.4005349,-6.295166,0.498,0.402
3311213331012,34.5699059,-5.7458496,-0.403,0.533
3313012301100,30.1356258,-7.4597168,-0.548,0.385
3313012002011,30.5906366,-8.3605957,-0.408,0.515
3311232012321,32.8703597,-7.9650879,-0.01,0.438
3313010210320,31.2315912,-7.9870605,-0.074,0.516
3311322000120,33.0915411,-5.526123,0.145,0.512
3311322022021,32.6486253,-5.592041,-0.148,0.424
3311320113002,34.1345412,-4.3835449,-0.025,0.485
3311233021030,32.7965096,-6.8005371,-0.868,0.495
3311300223030,35.5590429,-5.3942871,0.789,0.572
3311303030110,35.164827,-3.7243652,-0.512,0.426
3313010021032,31.587894,-8.2067871,0.0,0.516
3311302001133,35.3980054,-5.2844238,-0.314,0.469
3313003223323,29.5447873,-9.5471191,-0.402,0.464
3311232110130,33.0915411,-7.2399902,-0.1,0.507
3313001300201,31.2691604,-9.107666,-0.476,0.408
3313011311121,31.3067147,-5.6799316,-0.476,0.386
3311303312210,34.6603219,-3.1091309,-0.444,0.386
3311302321021,34.5518109,-4.7131348,-0.046,0.458
3311232033122,32.6301225,-7.8112793,0.024,0.474
3313012013312,30.4960174,-7.767334,-0.45,0.413
3311302330112,34.5699059,-4.4274902,0.5,0.484
3313011100003,31.9241921,-6.295166,-0.289,0.388
3311312222111,34.4431582,-2.6477051,-0.3,0.423
3311230231003,33.4039307,-7.8771973,0.276,0.525
3311233331020,32.2035049,-5.7897949,-0.238,0.477
3311230303333,33.440609,-7.3937988,-0.069,0.47
3311232113120,32.9441484,-7.1081543,-0.65,0.469
3313001030211,31.569175,-9.4152832,-0.634,0.409
3313003003031,30.5528,-9.5910645,0.188,0.511
3313010310301,31.2691604,-7.2619629,-0.379,0.479
3311303201213,34.7867387,-3.9660645,-0.525,0.417
3311320001322,34.1709079,-5.3503418,-0.594,0.493
3311303122003,35.0030029,-3.482666,-0.485,0.499
3311321032013,33.8430448,-3.7902832,-0.399,0.413
3311302222313,34.3525062,-5.4602051,-0.67,0.443
3313011330122,30.9870275,-5.8776855,-0.302,0.444
3311233320002,32.2220954,-6.3171387,-0.675,0.436
3311230301231,33.6054691,-7.4816895,1.612,0.521
3311320031303,33.9160126,-4.9768066,0.069,0.503
3311223333131,32.0546442,-8.4484863,-0.717,0.413
3311213110222,35.3263298,-5.9655762,-0.289,0.477
3313001013303,31.7001291,-9.1955566,-0.352,0.385
3313021002211,29.2959801,-9.7668457,-0.316,0.458
3313001210133,31.2879394,-9.3273926,-0.353,0.505
3311302322302,34.3525062,-4.822998,-0.592,0.5
3311303301123,34.8228222,-3.2189941,-0.222,0.408
3313003101222,30.6095493,-8.9538574,-0.168,0.429
3311322001120,33.0915411,-5.3503418,-0.5,0.404
3311302033021,34.9850026,-5.0646973,-0.253,0.507
3311233310110,32.5375513,-5.8337402,-0.452,0.403
3311231232111,33.2754349,-6.5148926,-0.392,0.416
3313001021232,31.5129954,-9.6130371,0.176,0.51
3311302211102,34.85889,-4.9987793,-0.354,0.502
3311233102203,32.8888127,-6.295166,-0.228,0.432
3313001030320,31.5317257,-9.3933105,-0.182,0.459
3311223312232,32.259265,-8.7341309,-0.286,0.43
3311213121123,35.1109213,-6.0314941,-0.086,0.491
3313010322121,30.8550788,-7.6135254,-0.385,0.401
3313003232121,29.6403199,-9.3713379,-0.056,0.471
3311223333202,31.9987589,-8.6022949,-0.712,0.426
3311223232330,31.9801229,-9.3493652,0.463,0.537
3311223213121,32.3521223,-9.1955566,-0.354,0.499
3311303212010,34.7325837,-3.8122559,-0.887,0.441
3311232010200,33.054716,-8.0749512,-0.376,0.422
3313011110032,31.8868861,-5.9216309,0.098,0.408
3313001101033,31.8868861,-8.8879395,-0.262,0.525
3311303323030,34.4069092,-3.2849121,-0.55,0.411
3313003102132,30.5338761,-8.9978027,-0.404,0.443
3311322301231,32.4263397,-4.6691895,-0.888,0.387
3313001201301,31.2691604,-9.5471191,-0.54,0.438
3313030003010,29.3726011,-8.2067871,-0.211,0.46
3313011330213,30.9493465,-5.8996582,-0.065,0.414
3313010020302,31.5504522,-8.338623,-0.24,0.442
3311322130211,32.7595615,-4.4934082,-0.337,0.406
3311321022013,33.8430448,-4.1418457,0.28,0.4
3311233230113,32.2220954,-6.5148926,0.153,0.523
3311303013022,35.2545905,-3.6804199,-0.159,0.507
3311232333001,32.0918821,-7.1740723,-0.58,0.439
3313010031222,31.5129954,-7.8991699,0.161,0.532
3313101022231,31.3817783,-4.1418457,-0.69,0.43
3311233003231,32.8703597,-6.7785645,-0.268,0.512
3311322130011,32.8334424,-4.4934082,-0.455,0.445
3313001213313,31.0999813,-9.1516113,0.269,0.445
3313001131230,31.5317257,-8.5583496,-0.447,0.422
3311323302330,32.277844,-3.3728027,-0.011,0.436
3313011310031,31.3067147,-5.8996582,-0.635,0.44
3311231110333,34.1709079,-5.8117676,-0.272,0.442
3311233310211,32.4634255,-5.8996582,0.746,0.476
3313001111022,31.8868861,-8.6022949,-0.487,0.42
3313100133012,31.4755236,-4.3395996,-0.6,0.417
3311213132010,35.0209992,-5.9216309,0.661,0.594
3311302010221,35.3442547,-5.2404785,-0.075,0.409
3311231022310,33.788278,-6.8884277,-0.313,0.518
3313010003131,31.7561958,-8.0969238,1.002,0.554
3313010230033,30.9870275,-8.0090332,-0.586,0.414
3311231323312,33.1835362,-6.0095215,-0.261,0.398
3311321113320,34.043556,-2.8894043,-0.351,0.386
3311232110031,33.0915411,-7.3059082,0.128,0.465
3311232321001,32.2406821,-7.5256348,-0.811,0.44
3311312031222,35.0389916,-2.2741699,-0.464,0.516
3311302310111,34.876918,-4.4055176,0.017,0.477
3313012020201,30.3633958,-8.404541,-0.376,0.41
3311302103322,35.1827876,-4.6472168,0.178,0.505
3311232020123,32.7780375,-8.3166504,-0.592,0.481
3311230230102,33.4039307,-7.9870605,-0.602,0.525
3313011020002,31.6253207,-7.0202637,-0.199,0.426
3313010213111,31.194007,-7.7453613,-0.104,0.426
3311303301131,34.8408581,-3.1750488,-0.16,0.504
3313003301000,30.1356258,-8.9538574,-0.615,0.421
3313010133202,31.4005349,-7.1960449,-0.268,0.391
3311232110200,33.054716,-7.3718262,-0.438,0.46
3311232110202,33.0362977,-7.3718262,0.135,0.468
3311303201321,34.768691,-3.9221191,-0.289,0.435
3311223121023,32.7780375,-8.9318848,-0.409,0.466
3313100213033,31.1376028,-5.020752,-0.147,0.44
3311302203120,34.6964607,-5.3503418,0.288,0.482
3313001120320,31.5317257,-9.041748,-0.434,0.468
3311322131000,32.8334424,-4.3835449,-0.292,0.474
3311322020301,32.7595615,-5.5041504,-0.291,0.417
3311233223103,32.0732651,-6.7346191,-0.553,0.46
3311320130232,33.8795365,-4.5153809,-0.442,0.446
3311303321310,34.515609,-3.1970215,-0.896,0.415
3313011032201,31.4192877,-6.6467285,-0.574,0.409
3311211332023,35.5411658,-5.9436035,-0.239,0.55
3311302211130,34.8408581,-4.954834,-0.537,0.521
3311231121133,33.9524731,-5.9875488,-0.319,0.445
3311233021202,32.7410818,-6.8444824,-0.317,0.508
3311233311012,32.5190256,-5.7458496,-0.112,0.389
3311302030201,35.0929448,-5.2404785,-0.489,0.492
3311322021320,32.7225981,-5.3503418,-0.453,0.404
3311223331001,32.2406821,-8.5803223,-0.462,0.441
3313100133333,31.363018,-4.2297363,-0.042,0.45
3311303012222,35.1827876,-3.8562012,0.311,0.556
3311233121130,32.7965096,-6.0095215,-0.71,0.416
3311232112321,32.8703597,-7.2619629,-0.482,0.522
3311211331302,35.6483687,-5.7019043,0.011,0.495
3313010223301,30.8173458,-8.1408691,-0.347,0.413
3311321003102,34.1345412,-3.9440918,0.434,0.542
3313011011330,31.8308986,-6.361084,-0.504,0.522
3311302302230,34.6241673,-4.8669434,0.037,0.569
3311232210121,32.500496,-7.9650879,0.028,0.467
3311320002003,34.1345412,-5.592041,-0.372,0.484
3311213321100,34.587997,-6.0534668,-0.356,0.494
3311303020120,35.1288938,-4.119873,-0.664,0.514
3313020130113,29.200123,-10.0305176,-0.119,0.391
3311231123122,33.8065375,-6.0534668,0.668,0.471
3311303022113,35.0030029,-4.0539551,-0.935,0.414
3311322310022,32.4819627,-4.5593262,-0.349,0.387
3311213321311,34.515609,-5.9875488,-0.293,0.482
3313100311231,31.2315912,-4.317627,-0.904,0.417
3313001032301,31.4192877,-9.3713379,-0.535,0.415
3311231200013,33.6969222,-6.9543457,-0.409,0.466
3313001200230,31.2315912,-9.7888184,-0.218,0.424
3311302330013,34.5699059,-4.4934082,-0.137,0.487
3313100133112,31.4755236,-4.251709,-0.898,0.447
3311323010200,33.054716,-3.8562012,-0.458,0.381
3311231003223,34.0253472,-6.8225098,0.802,0.528
3311320012321,34.043556,-5.1525879,0.564,0.516
3313020112030,29.3342978,-10.1403809,0.187,0.475
3311320130011,34.0071346,-4.4934082,-0.488,0.418
3313021011310,29.4491644,-9.173584,-0.293,0.418
3313011133221,31.3817783,-5.7678223,0.348,0.471
3311230301111,33.7152012,-7.3937988,0.977,0.531
3311233022330,32.5745912,-6.8884277,-0.593,0.466
3313013011200,30.6662655,-6.4929199,-0.558,0.426
3311320031313,33.9160126,-4.9328613,-0.067,0.458
3311231120333,33.8795365,-6.1633301,-0.148,0.483
3313100202022,31.1376028,-5.6140137,-0.156,0.398
3311320201030,33.6786394,-5.3942871,-0.357,0.498
3313010203233,31.0623449,-8.1848145,-0.416,0.387
3311321211203,33.6237675,-3.6584473,-0.298,0.41
3311223303320,32.277844,-8.8659668,-0.497,0.425
3313021012002,29.3534512,-9.4812012,0.47,0.449
3311232213101,32.3892386,-7.7893066,0.126,0.448
3311231221212,33.3305278,-6.8005371,-0.474,0.435
3311213311132,34.8228222,-5.657959,-0.372,0.438
3311213103233,35.1827876,-6.0754395,-0.506,0.502
3311320031031,33.9706975,-5.020752,0.874,0.545
3311213233013,34.4250356,-6.427002,-0.048,0.495
3311303311123,34.8228222,-2.8674316,-0.273,0.485
3311233220123,32.1849106,-6.9104004,-0.198,0.479
3311233213031,32.3521223,-6.427002,0.424,0.488
3311312213031,34.6964607,-2.208252,-0.011,0.508
3311302020021,35.1288938,-5.592041,-0.383,0.486
3311213123223,34.894942,-6.1193848,-0.368,0.484
3313003120133,30.3823528,-8.9758301,0.526,0.481
3311233021333,32.7041107,-6.6906738,-0.078,0.495
3311213320202,34.4975022,-6.3171387,0.011,0.507
3313011003012,31.7748771,-6.8005371,-0.271,0.389
3313012023030,30.2495768,-8.2067871,0.054,0.386
3311322202300,32.3149908,-5.526123,-0.57,0.419
3311230233303,33.1835362,-7.7893066,-0.09,0.456
3313010110313,31.8495649,-7.2180176,-0.278,0.501
3311312302302,34.6422466,-2.010498,-0.055,0.513
3311233310230,32.4263397,-5.9216309,-0.406,0.404
3311232210033,32.4819627,-8.0090332,-0.589,0.409
3311321121333,33.8795365,-3.1750488,-0.707,0.398
3311232330330,32.1291049,-7.2399902,0.019,0.527
3313013131223,30.3065028,-5.7678223,-0.034,0.46
3311231301330,33.6054691,-6.0095215,-0.639,0.409
3313010301332,31.212801,-7.4157715,-0.04,0.445
3311302301303,34.7867387,-4.6252441,-0.162,0.491
3313012031233,30.3065028,-7.833252,-0.499,0.399
3311230320131,33.3855858,-7.5695801,1.205,0.546
3311223130220,32.7225981,-8.7780762,0.083,0.407
3311303221122,34.5337119,-3.9440918,-0.616,0.408
3311233200033,32.4819627,-6.9543457,-0.262,0.481
3313012000320,30.6284584,-8.338623,-0.712,0.448
3311232101311,33.054716,-7.3937988,-0.416,0.443
3313003030100,30.4392016,-9.3933105,-0.737,0.63
3311223123300,32.6116159,-8.8659668,-0.826,0.481
3313001011003,31.9241921,-9.2834473,-0.389,0.52
3313001213321,31.081165,-9.1955566,0.102,0.536
3311232112201,32.9072618,-7.3498535,-0.613,0.445
3311230310111,33.7152012,-7.2180176,0.253,0.549
3311223111230,33.0178755,-8.5583496,-0.348,0.512
3313010310120,31.3067147,-7.2839355,-0.368,0.414
3311223122013,32.6671243,-9.0637207,0.29,0.509
3311320203313,33.4772717,-5.2844238,-0.298,0.421
3311232330333,32.1104954,-7.2180176,-0.433,0.479
3311211331031,35.7019162,-5.723877,0.509,0.491
3313010002112,31.7748771,-8.2946777,0.141,0.405
3311231030002,33.988918,-6.6687012,-0.059,0.511
3311302311023,34.8228222,-4.3615723,-0.493,0.407
3313010100300,31.8682273,-7.635498,-0.358,0.499
3311302032312,34.9309781,-5.1306152,-0.169,0.438
3311302202012,34.7145242,-5.5700684,-0.096,0.488
3313102010203,30.6473638,-5.2404785,-0.536,0.454
3311300221233,35.6126503,-5.3723145,-0.685,0.589
3311232101300,33.054716,-7.4597168,-0.06,0.469
3313010200310,31.2691604,-8.2946777,-0.421,0.404
3313011110110,31.9428395,-5.8337402,-0.993,0.399
3313100013312,31.7001291,-4.954834,1.104,0.592
3313001022301,31.4192877,-9.7229004,-0.03,0.469
3311302031301,35.0929448,-4.9768066,-0.116,0.505
3313003000301,30.6662655,-9.7229004,-0.603,0.441
3313001202330,31.081165,-9.7009277,-0.482,0.497
3311322002013,32.962586,-5.5480957,-0.084,0.408
3311232323002,32.0732651,-7.5476074,-0.113,0.496
3313003003330,30.4770825,-9.5251465,0.301,0.536
3311233202312,32.2964193,-6.8884277,0.27,0.52
3311223231012,32.2220954,-9.2614746,0.615,0.558
3311302333003,34.4250356,-4.3615723,-0.173,0.392
3311322001113,33.1099478,-5.2844238,-0.327,0.412
3311303330123,34.5337119,-3.0432129,0.225,0.471
3313020103303,29.2768159,-10.2502441,0.149,0.432
3311321230303,33.3305278,-3.7463379,-0.398,0.479
3311232201031,32.500496,-8.1848145,-0.107,0.41
3313011000122,31.8868861,-6.932373,-0.209,0.48
3311320000012,34.2799139,-5.5700684,-0.757,0.468
3313011023100,31.4942613,-6.7565918,-0.87,0.401
3313010010110,31.9428395,-7.9431152,0.741,0.482
3313102001320,30.6284584,-5.3503418,0.223,0.573
3313010201021,31.3067147,-8.2287598,-0.544,0.484
3311302310220,34.768691,-4.5593262,-0.116,0.403
3313100232203,30.7984737,-5.2404785,-0.254,0.419
3313011303012,31.1752094,-6.0974121,0.107,0.41
3311232200000,32.5375513,-8.4265137,-1.062,0.454
3311233030113,32.8149779,-6.5148926,0.335,0.475
3313001300322,31.212801,-9.041748,-0.224,0.408
3311312020311,35.0929448,-2.6477051,0.241,0.431
3313010012320,31.6814326,-7.9870605,0.818,0.544
3313012022301,30.2116078,-8.3166504,-0.508,0.386
3311320023310,33.788278,-5.3063965,-0.627,0.474
3311322212211,32.3149908,-5.1965332,-0.653,0.433
3313010330111,31.0435212,-7.2180176,-0.14,0.467
3311213312210,34.6603219,-5.9216309,-0.201,0.468
3311232201212,32.4448845,-8.2067871,-0.497,0.407
3311223033312,32.5931055,-9.173584,-0.411,0.428
3311213231213,34.4975022,-6.427002,-0.326,0.491
3311302033011,35.0209992,-5.020752,0.906,0.505
3313010311022,31.2879394,-7.1960449,-0.03,0.434
3313001012022,31.7375107,-9.4812012,-0.825,0.402
3311320021100,34.0071346,-5.3503418,-0.547,0.455
3311322323321,31.9801229,-4.6252441,-0.633,0.405
3311223311113,32.5190256,-8.4484863,-0.675,0.436
3313100010011,31.9428395,-5.1965332,0.346,0.491
3311223331100,32.2406821,-8.5144043,1.174,0.571
3311321220333,33.2938031,-4.0539551,-0.634,0.382
3313011110010,31.9428395,-5.9216309,-0.47,0.4
3311232330211,32.1663125,-7.3059082,-0.395,0.456
3313001113331,31.6814326,-8.4484863,-0.304,0.427
3311323203230,32.277844,-3.9880371,-0.573,0.426
3311223033320,32.5745912,-9.2175293,-0.378,0.483
3313003023221,30.1736241,-9.6350098,-0.185,0.471
3311302311032,34.8228222,-4.3395996,-0.285,0.414
3311312033021,34.9850026,-2.2521973,0.553,0.501
3311312210102,34.85889,-2.3620605,0.303,0.459
3311332201000,32.5375513,-2.6257324,-0.572,0.383
3313100020221,31.5317257,-5.592041,0.099,0.509
3313001031230,31.5317257,-9.2614746,-0.369,0.42
3313003322203,29.5830112,-9.107666,-0.37,0.411
3311231210021,33.6786394,-6.6467285,-0.139,0.551
